Timestamp,Raw_Signal,Interpretation
2026-03-05T20:15:32.243285,40.0,RESTING STATE
2026-03-05T20:15:32.361167,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:33.484410,40.0,RESTING STATE
2026-03-05T20:15:33.603120,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:34.725015,40.0,RESTING STATE
2026-03-05T20:15:34.839929,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:35.962119,40.0,RESTING STATE
2026-03-05T20:15:36.080905,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:37.202663,40.0,RESTING STATE
2026-03-05T20:15:37.317843,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:38.439581,40.0,RESTING STATE
2026-03-05T20:15:38.558399,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:39.680756,40.0,RESTING STATE
2026-03-05T20:15:39.799407,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:40.921417,40.0,RESTING STATE
2026-03-05T20:15:41.035634,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:42.158663,40.0,RESTING STATE
2026-03-05T20:15:42.277324,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:43.399858,40.0,RESTING STATE
2026-03-05T20:15:43.518415,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:44.640606,40.0,RESTING STATE
2026-03-05T20:15:44.754984,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:45.877903,40.0,RESTING STATE
2026-03-05T20:15:45.995451,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:47.118734,40.0,RESTING STATE
2026-03-05T20:15:47.233393,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:48.355254,40.0,RESTING STATE
2026-03-05T20:15:48.473773,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:49.595624,40.0,RESTING STATE
2026-03-05T20:15:49.715077,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:50.837101,40.0,RESTING STATE
2026-03-05T20:15:50.951599,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:52.073829,40.0,RESTING STATE
2026-03-05T20:15:52.192813,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:53.314910,40.0,RESTING STATE
2026-03-05T20:15:53.434211,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:54.555978,40.0,RESTING STATE
2026-03-05T20:15:54.671074,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:55.793427,40.0,RESTING STATE
2026-03-05T20:15:55.911931,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:57.033896,40.0,RESTING STATE
2026-03-05T20:15:57.149145,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:58.271315,40.0,RESTING STATE
2026-03-05T20:15:58.389901,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:15:59.512493,40.0,RESTING STATE
2026-03-05T20:15:59.631194,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:00.752710,40.0,RESTING STATE
2026-03-05T20:16:00.866966,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:01.989702,40.0,RESTING STATE
2026-03-05T20:16:02.109073,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:03.230612,40.0,RESTING STATE
2026-03-05T20:16:03.345402,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:04.472198,40.0,RESTING STATE
2026-03-05T20:16:04.587000,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:05.709111,40.0,RESTING STATE
2026-03-05T20:16:05.827930,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:06.950326,40.0,RESTING STATE
2026-03-05T20:16:07.064885,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:08.187166,40.0,RESTING STATE
2026-03-05T20:16:08.305681,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:09.428024,40.0,RESTING STATE
2026-03-05T20:16:09.546071,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:10.668096,40.0,RESTING STATE
2026-03-05T20:16:10.783811,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:11.905756,40.0,RESTING STATE
2026-03-05T20:16:12.024401,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:13.146996,40.0,RESTING STATE
2026-03-05T20:16:13.261309,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:14.388005,40.0,RESTING STATE
2026-03-05T20:16:14.502829,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:15.624412,40.0,RESTING STATE
2026-03-05T20:16:15.743402,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:16.865303,40.0,RESTING STATE
2026-03-05T20:16:16.980382,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:18.102295,40.0,RESTING STATE
2026-03-05T20:16:18.221135,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:19.343362,40.0,RESTING STATE
2026-03-05T20:16:19.462268,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:20.584902,40.0,RESTING STATE
2026-03-05T20:16:20.699477,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:21.821951,40.0,RESTING STATE
2026-03-05T20:16:21.939874,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:23.061970,40.0,RESTING STATE
2026-03-05T20:16:23.176956,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:24.299255,40.0,RESTING STATE
2026-03-05T20:16:24.418503,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:25.539887,40.0,RESTING STATE
2026-03-05T20:16:25.658853,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:26.780584,40.0,RESTING STATE
2026-03-05T20:16:26.895604,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:28.018345,40.0,RESTING STATE
2026-03-05T20:16:28.135850,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:29.259576,40.0,RESTING STATE
2026-03-05T20:16:29.378437,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:30.500063,40.0,RESTING STATE
2026-03-05T20:16:30.613982,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:31.737082,40.0,RESTING STATE
2026-03-05T20:16:31.856072,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:32.977988,40.0,RESTING STATE
2026-03-05T20:16:33.092689,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:34.214875,40.0,RESTING STATE
2026-03-05T20:16:34.333543,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:35.455855,40.0,RESTING STATE
2026-03-05T20:16:35.574710,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:36.697121,40.0,RESTING STATE
2026-03-05T20:16:36.812285,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:37.933759,40.0,RESTING STATE
2026-03-05T20:16:38.052945,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:39.175141,40.0,RESTING STATE
2026-03-05T20:16:39.293842,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:40.416069,40.0,RESTING STATE
2026-03-05T20:16:40.530422,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:41.653220,40.0,RESTING STATE
2026-03-05T20:16:41.771911,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:42.893545,40.0,RESTING STATE
2026-03-05T20:16:43.008846,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:44.131137,40.0,RESTING STATE
2026-03-05T20:16:44.249678,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:45.371452,40.0,RESTING STATE
2026-03-05T20:16:45.490435,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:46.612855,40.0,RESTING STATE
2026-03-05T20:16:46.727141,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:47.849614,40.0,RESTING STATE
2026-03-05T20:16:47.968089,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:49.090247,40.0,RESTING STATE
2026-03-05T20:16:49.209527,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:50.331650,40.0,RESTING STATE
2026-03-05T20:16:50.445798,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:51.568772,40.0,RESTING STATE
2026-03-05T20:16:51.687472,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:52.809750,40.0,RESTING STATE
2026-03-05T20:16:52.924601,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:54.046202,40.0,RESTING STATE
2026-03-05T20:16:54.165369,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:55.287054,40.0,RESTING STATE
2026-03-05T20:16:55.406169,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:56.527866,40.0,RESTING STATE
2026-03-05T20:16:56.642771,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:57.765051,40.0,RESTING STATE
2026-03-05T20:16:57.883995,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:16:59.005623,40.0,RESTING STATE
2026-03-05T20:16:59.120833,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:00.247062,40.0,RESTING STATE
2026-03-05T20:17:00.361748,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:01.484099,40.0,RESTING STATE
2026-03-05T20:17:01.602462,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:02.725417,40.0,RESTING STATE
2026-03-05T20:17:02.839858,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:03.962412,40.0,RESTING STATE
2026-03-05T20:17:04.080637,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:05.202984,40.0,RESTING STATE
2026-03-05T20:17:05.321487,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:06.444035,40.0,RESTING STATE
2026-03-05T20:17:06.557909,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:07.681432,40.0,RESTING STATE
2026-03-05T20:17:07.800081,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:08.922402,40.0,RESTING STATE
2026-03-05T20:17:09.036923,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:10.159178,40.0,RESTING STATE
2026-03-05T20:17:10.277110,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:11.399843,40.0,RESTING STATE
2026-03-05T20:17:11.517916,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:12.640529,40.0,RESTING STATE
2026-03-05T20:17:12.755640,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:13.878127,40.0,RESTING STATE
2026-03-05T20:17:13.997054,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:15.118240,40.0,RESTING STATE
2026-03-05T20:17:15.236838,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:16.359080,40.0,RESTING STATE
2026-03-05T20:17:16.473964,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:17.596925,40.0,RESTING STATE
2026-03-05T20:17:17.715621,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:18.837954,40.0,RESTING STATE
2026-03-05T20:17:18.951710,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:20.074861,40.0,RESTING STATE
2026-03-05T20:17:20.193375,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:21.315422,40.0,RESTING STATE
2026-03-05T20:17:21.434161,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:22.556100,40.0,RESTING STATE
2026-03-05T20:17:22.670954,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:23.793884,40.0,RESTING STATE
2026-03-05T20:17:23.912358,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:25.034178,40.0,RESTING STATE
2026-03-05T20:17:25.152764,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:26.274821,40.0,RESTING STATE
2026-03-05T20:17:26.389684,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:27.512154,40.0,RESTING STATE
2026-03-05T20:17:27.630747,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:28.753434,40.0,RESTING STATE
2026-03-05T20:17:28.867748,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:29.989893,40.0,RESTING STATE
2026-03-05T20:17:30.108414,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:31.230889,40.0,RESTING STATE
2026-03-05T20:17:31.349688,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:32.472260,40.0,RESTING STATE
2026-03-05T20:17:32.586974,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:33.709209,40.0,RESTING STATE
2026-03-05T20:17:33.827938,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:34.950269,40.0,RESTING STATE
2026-03-05T20:17:35.069079,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:36.191265,40.0,RESTING STATE
2026-03-05T20:17:36.306047,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:37.427767,40.0,RESTING STATE
2026-03-05T20:17:37.546854,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:38.669137,40.0,RESTING STATE
2026-03-05T20:17:38.783732,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:39.905523,40.0,RESTING STATE
2026-03-05T20:17:40.024142,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:41.147293,40.0,RESTING STATE
2026-03-05T20:17:41.265927,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:42.388135,40.0,RESTING STATE
2026-03-05T20:17:42.501984,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:43.625067,40.0,RESTING STATE
2026-03-05T20:17:43.743300,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:44.865343,40.0,RESTING STATE
2026-03-05T20:17:44.980921,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:46.106959,40.0,RESTING STATE
2026-03-05T20:17:46.221393,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:47.343771,40.0,RESTING STATE
2026-03-05T20:17:47.462827,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:48.585065,40.0,RESTING STATE
2026-03-05T20:17:48.699150,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:49.821651,40.0,RESTING STATE
2026-03-05T20:17:49.940312,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:51.062834,40.0,RESTING STATE
2026-03-05T20:17:51.181176,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:52.304867,40.0,RESTING STATE
2026-03-05T20:17:52.417748,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:53.540558,40.0,RESTING STATE
2026-03-05T20:17:53.658587,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:54.781458,40.0,RESTING STATE
2026-03-05T20:17:54.896403,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:56.022030,40.0,RESTING STATE
2026-03-05T20:17:56.136938,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:57.259747,40.0,RESTING STATE
2026-03-05T20:17:57.377846,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:58.500552,40.0,RESTING STATE
2026-03-05T20:17:58.615351,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:17:59.737561,40.0,RESTING STATE
2026-03-05T20:17:59.855368,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:00.978137,40.0,RESTING STATE
2026-03-05T20:18:01.097250,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:02.218928,40.0,RESTING STATE
2026-03-05T20:18:02.334472,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:03.455583,40.0,RESTING STATE
2026-03-05T20:18:03.574777,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:04.696996,40.0,RESTING STATE
2026-03-05T20:18:04.811959,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:05.933566,40.0,RESTING STATE
2026-03-05T20:18:06.052552,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:07.175443,40.0,RESTING STATE
2026-03-05T20:18:07.293062,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:08.415564,40.0,RESTING STATE
2026-03-05T20:18:08.530101,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:09.652788,40.0,RESTING STATE
2026-03-05T20:18:09.771681,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:10.894004,40.0,RESTING STATE
2026-03-05T20:18:11.012107,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:12.134348,40.0,RESTING STATE
2026-03-05T20:18:12.249888,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:13.372040,40.0,RESTING STATE
2026-03-05T20:18:13.490720,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:14.612794,40.0,RESTING STATE
2026-03-05T20:18:14.727969,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:15.849778,40.0,RESTING STATE
2026-03-05T20:18:15.968777,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:17.090743,40.0,RESTING STATE
2026-03-05T20:18:17.209350,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:18.332251,40.0,RESTING STATE
2026-03-05T20:18:18.447100,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:19.568933,40.0,RESTING STATE
2026-03-05T20:18:19.686991,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:20.809424,40.0,RESTING STATE
2026-03-05T20:18:20.928768,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:22.051056,40.0,RESTING STATE
2026-03-05T20:18:22.165571,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:23.287770,40.0,RESTING STATE
2026-03-05T20:18:23.406088,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:24.528877,40.0,RESTING STATE
2026-03-05T20:18:24.643484,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:25.765708,40.0,RESTING STATE
2026-03-05T20:18:25.884260,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:27.006236,40.0,RESTING STATE
2026-03-05T20:18:27.124803,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:28.247110,40.0,RESTING STATE
2026-03-05T20:18:28.362225,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:29.484184,40.0,RESTING STATE
2026-03-05T20:18:29.603306,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:30.725455,40.0,RESTING STATE
2026-03-05T20:18:30.843633,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:31.965464,40.0,RESTING STATE
2026-03-05T20:18:32.080519,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:33.203214,40.0,RESTING STATE
2026-03-05T20:18:33.321905,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:34.444008,40.0,RESTING STATE
2026-03-05T20:18:34.558191,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:35.680778,40.0,RESTING STATE
2026-03-05T20:18:35.799554,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:36.921678,40.0,RESTING STATE
2026-03-05T20:18:37.041402,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:38.162760,40.0,RESTING STATE
2026-03-05T20:18:38.277881,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:39.399105,40.0,RESTING STATE
2026-03-05T20:18:39.519312,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:40.641507,40.0,RESTING STATE
2026-03-05T20:18:40.755936,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:41.881862,40.0,RESTING STATE
2026-03-05T20:18:41.996887,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:43.118696,40.0,RESTING STATE
2026-03-05T20:18:43.237803,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:44.359653,40.0,RESTING STATE
2026-03-05T20:18:44.475293,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:45.597147,40.0,RESTING STATE
2026-03-05T20:18:45.715499,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:46.838122,40.0,RESTING STATE
2026-03-05T20:18:46.955949,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:48.078959,40.0,RESTING STATE
2026-03-05T20:18:48.193488,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:49.315592,40.0,RESTING STATE
2026-03-05T20:18:49.434233,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:50.555844,40.0,RESTING STATE
2026-03-05T20:18:50.671625,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:51.797999,40.0,RESTING STATE
2026-03-05T20:18:51.912720,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:53.034535,40.0,RESTING STATE
2026-03-05T20:18:53.152981,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:54.275683,40.0,RESTING STATE
2026-03-05T20:18:54.390557,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:55.512763,40.0,RESTING STATE
2026-03-05T20:18:55.631274,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:56.753604,40.0,RESTING STATE
2026-03-05T20:18:56.871735,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:57.994580,40.0,RESTING STATE
2026-03-05T20:18:58.109230,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:18:59.231905,40.0,RESTING STATE
2026-03-05T20:18:59.349714,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:00.471924,40.0,RESTING STATE
2026-03-05T20:19:00.587042,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:01.709364,40.0,RESTING STATE
2026-03-05T20:19:01.828380,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:02.949338,40.0,RESTING STATE
2026-03-05T20:19:03.068747,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:04.190887,40.0,RESTING STATE
2026-03-05T20:19:04.306130,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:05.427759,40.0,RESTING STATE
2026-03-05T20:19:05.546949,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:06.669244,40.0,RESTING STATE
2026-03-05T20:19:06.787893,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:07.910061,40.0,RESTING STATE
2026-03-05T20:19:08.024760,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:09.147039,40.0,RESTING STATE
2026-03-05T20:19:09.266099,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:10.388058,40.0,RESTING STATE
2026-03-05T20:19:10.502770,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:11.625160,40.0,RESTING STATE
2026-03-05T20:19:11.744216,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:12.866381,40.0,RESTING STATE
2026-03-05T20:19:12.983813,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:14.106891,40.0,RESTING STATE
2026-03-05T20:19:14.221843,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:15.343738,40.0,RESTING STATE
2026-03-05T20:19:15.462779,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:16.584569,40.0,RESTING STATE
2026-03-05T20:19:16.703361,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:17.826338,40.0,RESTING STATE
2026-03-05T20:19:17.940215,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:19.062824,40.0,RESTING STATE
2026-03-05T20:19:19.181634,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:20.303900,40.0,RESTING STATE
2026-03-05T20:19:20.418884,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:21.541091,40.0,RESTING STATE
2026-03-05T20:19:21.659499,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:22.781887,40.0,RESTING STATE
2026-03-05T20:19:22.900565,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:24.022833,40.0,RESTING STATE
2026-03-05T20:19:24.137829,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:25.259796,40.0,RESTING STATE
2026-03-05T20:19:25.378725,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:26.500743,40.0,RESTING STATE
2026-03-05T20:19:26.619303,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:27.742015,40.0,RESTING STATE
2026-03-05T20:19:27.856412,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:28.978433,40.0,RESTING STATE
2026-03-05T20:19:29.097206,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:30.219359,40.0,RESTING STATE
2026-03-05T20:19:30.333985,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:31.455769,40.0,RESTING STATE
2026-03-05T20:19:31.575188,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:32.697874,40.0,RESTING STATE
2026-03-05T20:19:32.815815,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:33.938138,40.0,RESTING STATE
2026-03-05T20:19:34.053770,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:35.175709,40.0,RESTING STATE
2026-03-05T20:19:35.293347,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:36.415702,40.0,RESTING STATE
2026-03-05T20:19:36.534704,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:37.657476,40.0,RESTING STATE
2026-03-05T20:19:37.772347,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:38.894008,40.0,RESTING STATE
2026-03-05T20:19:39.012506,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:40.135509,40.0,RESTING STATE
2026-03-05T20:19:40.249508,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:41.372616,40.0,RESTING STATE
2026-03-05T20:19:41.490687,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:42.613034,40.0,RESTING STATE
2026-03-05T20:19:42.731932,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:43.854447,40.0,RESTING STATE
2026-03-05T20:19:43.969309,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:45.090601,40.0,RESTING STATE
2026-03-05T20:19:45.210165,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:46.332459,40.0,RESTING STATE
2026-03-05T20:19:46.447319,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:47.572697,40.0,RESTING STATE
2026-03-05T20:19:47.688046,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:48.809323,40.0,RESTING STATE
2026-03-05T20:19:48.928867,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:50.051378,40.0,RESTING STATE
2026-03-05T20:19:50.166048,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:51.287721,40.0,RESTING STATE
2026-03-05T20:19:51.406307,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:52.528523,40.0,RESTING STATE
2026-03-05T20:19:52.647726,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:19:53.769387,40.0,RESTING STATE
